Main Area,Map Link,Floor,Sub Area,Type Found,Name
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,A1,Monster,Hobgoblin
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,A2,Monster,Goblin Sniper
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,A2,Monster,Hobgoblin
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,A2,Monster,Minotaur
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,A4,Mineral,Gold Mineral
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,A4,Mineral,Rune Crystal
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,A6,Monster,Little Mage
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,A6,Monster,Necro
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,A7,Monster,Hobgoblin
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,A7,Monster,Little Mage
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B1,Monster,Minotaur
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B1,Monster,Necro
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B2,Monster,Goblin Sniper
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B2,Monster,Minotaur
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B3,Monster,Faust
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B3,Monster,Minotaur
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B3,Item,Orange Grass
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B5,Monster,Goblin Sniper
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B5,Monster,Little Mage
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B5,Monster,Necro
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B5,Mineral,Rune Crystal
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B6,Monster,Goblin Sniper
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B6,Monster,Hobgoblin
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B6,Monster,Little Mage
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,B7,Monster,Goblin Sniper
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,C2,Monster,Hobgoblin
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,C2,Monster,Minotaur
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,C3,Monster,Minotaur
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,C4,Monster,Little Mage
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,C5,Monster,Little Mage
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/aa/Idra_Cave_Basement_1_Map.png,B1,C5,Mineral,Gold Mineral
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,A1,Monster,Terraclone
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,B2,Mineral,Rune Crystal
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C1,Monster,Daemon
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C1,Monster,Gaias
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C2,Monster,Gaias
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C2,Mineral,Sapphire Mineral
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C2,Mineral,Rune Crystal
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C3,Monster,Daemon
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C3,Monster,Gaias
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C3,Monster,Little Golem
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C3,Monster,Little Mage
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C3,Monster,Minotaur
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C4,Monster,Gaias
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C4,Monster,Necro
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C4,Monster,Little Golem
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C5,Monster,Goblin Sniper
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C5,Monster,Hobgoblin
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,C5,Monster,Little Golem
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,D2,Monster,Daemon
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,D2,Monster,Minotaur
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,D2,Mineral,Rune Crystal
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,D4,Monster,Daemon
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,D5,Monster,Gaias
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,D5,Mineral,Rune Crystal
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,E1,Monster,Little Mage
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,E1,Monster,Minotaur
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,E2,Monster,Goblin Archer
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,E2,Monster,Hobgoblin
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,E2,Monster,Minotaur
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,E2,Monster,Necro
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,E3,Monster,Daemon
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,E3,Mineral,Gold Mineral
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,E4,Monster,Little Golem
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,E5,Monster,Daemon
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,E5,Monster,Minotaur
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,F1,Mineral,Rune Crystal
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,F2,Monster,Daemon
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,F2,Monster,Hobgoblin
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,F3,Monster,Daemon
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,F3,Monster,Little Mage
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/99/Idra_Cave_Basement_2_Map.png,B2,F4,Monster,Daemon
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,A1,Monster,Sealy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,A1,Mineral,Diamond Mineral
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,A1,Mineral,Rune Crystal
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,A2,Monster,Orc Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,A2,Monster,Sealy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,B2,Monster,Emperor Penguin
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,B3,Monster,Ogre Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,B3,Monster,Tundra
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,B4,Monster,Tundra
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,B6,Monster,Emperor Penguin
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,B6,Monster,Ogre Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,B6,Monster,Orc Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,B6,Monster,Snowy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,B6,Mineral,Diamond Mineral
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,B7,Monster,Sealy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,B7,Monster,Tundra
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,C1,Monster,Mammoo
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,C1,Monster,Orc Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,C1,Monster,Tundra
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,C3,Monster,Emperor Penguin
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,C3,Monster,Ogre Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,C3,Monster,Orc Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,C3,Mineral,Diamond Mineral
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,C4,Monster,Ogre Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,C4,Monster,Orc Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,D1,Monster,Mammoo
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,D1,Monster,Ogre Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,D2,Monster,Mammoo
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,D2,Mineral,Diamond Mineral
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,D4,Monster,Emperor Penguin
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,D4,Monster,Orc Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,D5,Item,Water Crystal
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,D5,Item,Big Crystal
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E2,Monster,Blue
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E2,Monster,Mammoo
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E2,Monster,Ogre Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E2,Monster,Sealy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E2,Monster,Tundra
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E3,Monster,Ogre Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E3,Monster,Sealy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E4,Monster,Snowy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E4,Mineral,Diamond Mineral
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E5,Monster,Mammoo
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E5,Monster,Ogre Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E5,Monster,Orc Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,E5,Monster,Sealy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,F2,Monster,Emperor Penguin
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,F2,Monster,Mammoo
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,F4,Monster,Ogre Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,F4,Monster,Orc Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,F5,Item,White Grass
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,F6,Monster,Ogre Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,F7,Monster,Snowy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,F7,Item,White Grass
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,G1,Mineral,Diamond Mineral
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,G2,Item,White Grass
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,G4,Monster,Orc Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,G4,Monster,Sealy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,G4,Monster,Tundra
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/66/Sechs_territory_field_1.jpg,Field 1,H1,Monster,Orc Viking
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2f/Rune_factory_4_Cave.png,Cave,A1,Mineral,Gold Mineral
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2f/Rune_factory_4_Cave.png,Cave,A1,Mineral,Sapphire Mineral
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2f/Rune_factory_4_Cave.png,Cave,A1,Mineral,Diamond Mineral
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2f/Rune_factory_4_Cave.png,Cave,B2,Mineral,Rune Crystal
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2f/Rune_factory_4_Cave.png,Cave,B4,Monster,Little Wizard
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2f/Rune_factory_4_Cave.png,Cave,C1,Monster,Death Stalker
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2f/Rune_factory_4_Cave.png,Cave,C2,Monster,Death Stalker
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2f/Rune_factory_4_Cave.png,Cave,C3,Monster,Death Stalker
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2f/Rune_factory_4_Cave.png,Cave,C4,Monster,Death Stalker
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2f/Rune_factory_4_Cave.png,Cave,D2,Monster,Death Stalker
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,A1,Monster,Aquameleon
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,B1,Item,White Stone
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,B4,Monster,Mammoth
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,C1,Monster,Flower Crystal
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,C1,Monster,Little Wizard
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,C2,Monster,Titan
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,C3,Monster,Titan
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,C4,Monster,Flower Crystal
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,C4,Monster,Little Wizard
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,C4,Monster,Sealy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,C5,Monster,Flower Crystal
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,C5,Monster,Hunter Wolf
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,C5,Monster,Little Wizard
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,C6,Monster,Hunter Wolf
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,D1,Monster,Flower Crystal
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,D1,Monster,Little Wizard
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,D2,Monster,Little Wizard
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,D3,Monster,Flower Crystal
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,D3,Monster,Hunter Wolf
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,E1,Monster,Flower Crystal
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,E1,Monster,Hunter Wolf
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,E1,Monster,Sealy
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,E2,Monster,Hunter Wolf
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,E2,Monster,Silver Wolf
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,E3,Monster,Flower Crystal
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,E3,Monster,Hunter Wolf
Sechs Territory,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/6f/Sechs_Territory_3.png,Field 2,F1,Item,White Grass
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,A1,Monster,Gasham
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,A1,Monster,Sechs Sorcerer
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,B3 ,Monster ,Gasham
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,B3,Monster ,Hover Warrior
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,B4,Monster,Blood Panther
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,B4 ,Monster,Gasham
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,B4,Monster,Hover Warrior
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,C2,Monster,Blood Panther
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,C2 ,Monster,Gasham
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,C2,Monster,Hover Soldier
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,C3 ,Monster,Blood Panther
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,C3,Monster,Hover Warrior
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,C4,Monster,Blood Panther
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,C4,Monster,Hover Warrior
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,C5,Monster,Sechs Cat
Floating Empire,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/e/e5/Floating_Empire_East_Map.png,East,C5,Monster,Sechs Dragon
